2 #samples
50 #characters
#sample_index	sample_label	character_index	character_label	vaf_lb	vaf_mean	vaf_ub	mu	x	y
0	sample_1	0	SNV_1	0.0867168437194	0.122340425532	0.165031033696	1	1	0.864595	2	1	0.135405
0	sample_1	1	SNV_2	0.0675683295624	0.100558659218	0.141455762097	1	1	0.66577	3	1	0.33423
1	sample_2	9	SNV_10	0.0769785117878	0.111731843575	0.154176486496	1	1	1
1	sample_2	10	SNV_11	0.326173587038	0.382978723404	0.441895574877	1	1	1
1	sample_2	11	SNV_12	0.106312053549	0.143564356436	0.187198527945	1	1	0.956038	2	2	0.0439621
1	sample_2	12	SNV_13	0.145864491854	0.189473684211	0.238874722427	1	0	0	1	1	1
1	sample_2	13	SNV_14	0.234131585031	0.286486486486	0.342807668355	1	0	0.00213623	1	1	0.997864
1	sample_2	14	SNV_15	0.287626081973	0.341968911917	0.399161178637	1	1	0.982808	2	2	0.0171916
1	sample_2	15	SNV_16	0.35818633857	0.413793103448	0.471047476175	1	1	1
1	sample_2	16	SNV_17	0.0982999736666	0.137142857143	0.183503718066	1	1	0.98227	2	1	0.0177298
1	sample_2	17	SNV_18	0.370565609336	0.426470588235	0.483613315745	1	1	1
1	sample_2	18	SNV_19	0.347545478183	0.408284023669	0.470822229761	1	1	1	2	2	0
1	sample_2	19	SNV_20	0.172673031771	0.218274111675	0.268981104001	1	1	1
1	sample_2	20	SNV_21	0.160632194591	0.208092485549	0.261462229078	1	1	1
1	sample_2	21	SNV_22	0.190380108082	0.237373737374	0.289247474323	1	1	1
1	sample_2	22	SNV_23	0.177239414109	0.222772277228	0.273033553055	1	1	1
1	sample_2	23	SNV_24	0.320977253216	0.374407582938	0.429824170271	1	1	0.980484	3	3	0.0195156
1	sample_2	24	SNV_25	0.113762758698	0.149779735683	0.191348736788	1	1	1
1	sample_2	25	SNV_26	0.352408863934	0.40932642487	0.467930432056	1	1	1
1	sample_2	26	SNV_27	0.189955521	0.238095238095	0.291234079659	1	1	1
1	sample_2	27	SNV_28	0.184733932396	0.234285714286	0.28938576519	1	0	0.469769	1	1	0.530231
1	sample_2	28	SNV_29	0.37444808836	0.430693069307	0.488183326584	1	1	0.970909	3	0	0.0290908
1	sample_2	29	SNV_30	0.217304542287	0.266331658291	0.319662681426	1	1	0.374011	3	1	0.625989
1	sample_2	30	SNV_31	0.363260635023	0.417840375587	0.473628523691	1	1	1
1	sample_2	31	SNV_32	0.40800799747	0.464114832536	0.520632706687	1	1	1	3	1	0
1	sample_2	32	SNV_33	0.347338986383	0.40414507772	0.462634312505	1	1	1
1	sample_2	33	SNV_34	0.191386980843	0.238578680203	0.290671056035	1	1	1
1	sample_2	34	SNV_35	0.340099830078	0.395939086294	0.453854151292	1	1	1
1	sample_2	35	SNV_36	0.285753658183	0.340314136126	0.397735463099	1	1	1
1	sample_2	36	SNV_37	0.100823943185	0.139664804469	0.18568108591	1	1	0.874105	3	0	0.125895
1	sample_2	37	SNV_38	0.17538057938	0.222222222222	0.274308682216	1	1	1
1	sample_2	38	SNV_39	0.312266926482	0.366834170854	0.423844724676	1	1	1
1	sample_2	39	SNV_40	0.16259773839	0.207070707071	0.256887327027	1	1	1
1	sample_2	40	SNV_41	0.0845350119285	0.119170984456	0.160987585434	1	1	1
1	sample_2	41	SNV_42	0.367652324945	0.423645320197	0.480878012761	1	1	1
1	sample_2	42	SNV_43	0.362338424	0.420212765957	0.479801903232	1	1	1
1	sample_2	43	SNV_44	0.652001531092	0.705882352941	0.756336126051	1	0	0.851572	1	1	0.148428
1	sample_2	44	SNV_45	0.090789008866	0.124423963134	0.164272603732	1	1	1
1	sample_2	45	SNV_46	0.048539391104	0.0744186046512	0.107504687794	1	1	1
1	sample_2	46	SNV_47	0.0400501522506	0.0662983425414	0.101068672537	1	1	0.726538	3	2	0.273462
1	sample_2	47	SNV_48	0.274381855036	0.326732673267	0.382232412896	1	1	0.992062	3	3	0.00793772
1	sample_2	48	SNV_49	0.390936286159	0.44776119403	0.505421762311	1	1	1
1	sample_2	49	SNV_50	0.535514921087	0.592233009709	0.647318923118	1	1	0.534763	3	1	0.465237
