2 #samples
50 #characters
#sample_index	sample_label	character_index	character_label	vaf_lb	vaf_mean	vaf_ub	mu	x	y
0	sample_1	0	SNV_1	0.0698425154924	0.122340425532	0.192337638918	1	1	0.864595	2	1	0.135405
0	sample_1	1	SNV_2	0.0525727251735	0.100558659218	0.167993437742	1	1	0.66577	3	1	0.33423
1	sample_2	6	SNV_7	0.0523514668629	0.102409638554	0.173214352886	1	1	1
1	sample_2	7	SNV_8	0.0520570390922	0.0945945945946	0.153163094521	1	1	1
1	sample_2	8	SNV_9	0.152191149351	0.223404255319	0.307212876629	1	1	1
1	sample_2	9	SNV_10	0.0608362538536	0.111731843575	0.181618324984	1	1	1
1	sample_2	10	SNV_11	0.295412936986	0.382978723404	0.475894188092	1	1	1
1	sample_2	11	SNV_12	0.0881558846781	0.143564356436	0.214408045326	1	1	0.956038	2	2	0.0439621
1	sample_2	12	SNV_13	0.124059895675	0.189473684211	0.269196738988	1	0	0	1	1	1
1	sample_2	13	SNV_14	0.206896459527	0.286486486486	0.376124423827	1	0	0.00213623	1	1	0.997864
1	sample_2	14	SNV_15	0.258656808083	0.341968911917	0.432608138889	1	1	0.982808	2	2	0.0171916
1	sample_2	15	SNV_16	0.327568292723	0.413793103448	0.503587731178	1	1	1
1	sample_2	16	SNV_17	0.0797138627559	0.137142857143	0.212740297027	1	1	0.98227	2	1	0.0177298
1	sample_2	17	SNV_18	0.339828185513	0.426470588235	0.516138598671	1	1	1
1	sample_2	18	SNV_19	0.314701672106	0.408284023669	0.506665470183	1	1	1	2	2	0
1	sample_2	19	SNV_20	0.149491015604	0.218274111675	0.299733955828	1	1	1
1	sample_2	20	SNV_21	0.136686600321	0.208092485549	0.294025775014	1	1	1
1	sample_2	21	SNV_22	0.166039818038	0.237373737374	0.320275319304	1	1	1
1	sample_2	22	SNV_23	0.154122729757	0.222772277228	0.30356392153	1	1	1
1	sample_2	23	SNV_24	0.29204410069	0.374407582938	0.4618029178	1	1	0.980484	3	3	0.0195156
1	sample_2	24	SNV_25	0.0958729031991	0.149779735683	0.217163276287	1	1	1
1	sample_2	25	SNV_26	0.321350145498	0.40932642487	0.501518819868	1	1	1
1	sample_2	26	SNV_27	0.165021616247	0.238095238095	0.323018636459	1	1	1
1	sample_2	27	SNV_28	0.159288422778	0.234285714286	0.322292740035	1	0	0.469769	1	1	0.530231
1	sample_2	28	SNV_29	0.343523726143	0.430693069307	0.52090642128	1	1	0.970909	3	0	0.0290908
1	sample_2	29	SNV_30	0.191481099506	0.266331658291	0.351162291582	1	1	0.374011	3	1	0.625989
1	sample_2	30	SNV_31	0.333520382784	0.417840375587	0.505651323505	1	1	1
1	sample_2	31	SNV_32	0.376974546572	0.464114832536	0.552625248782	1	1	1	3	1	0
1	sample_2	32	SNV_33	0.316341094566	0.40414507772	0.496156919492	1	1	1
1	sample_2	33	SNV_34	0.166944100662	0.238578680203	0.321829678048	1	1	1
1	sample_2	34	SNV_35	0.309585440993	0.395939086294	0.486997898166	1	1	1
1	sample_2	35	SNV_36	0.256668359705	0.340314136126	0.431316381482	1	1	1
1	sample_2	36	SNV_37	0.0822614432141	0.139664804469	0.214746737125	1	1	0.874105	3	0	0.125895
1	sample_2	37	SNV_38	0.151567903804	0.222222222222	0.305898155639	1	1	1
1	sample_2	38	SNV_39	0.28267573426	0.366834170854	0.456693662831	1	1	1
1	sample_2	39	SNV_40	0.139959043738	0.207070707071	0.287053100357	1	1	1
1	sample_2	40	SNV_41	0.0679210088462	0.119170984456	0.187504285269	1	1	1
1	sample_2	41	SNV_42	0.336866508367	0.423645320197	0.513454503234	1	1	1
1	sample_2	42	SNV_43	0.330471811021	0.420212765957	0.513669110748	1	1	1
1	sample_2	43	SNV_44	0.620079206722	0.705882352941	0.782800557983	1	0	0.851572	1	1	0.148428
1	sample_2	44	SNV_45	0.0745343656389	0.124423963134	0.189442536042	1	1	1
1	sample_2	45	SNV_46	0.0368555267599	0.0744186046512	0.129307288236	1	1	1
1	sample_2	46	SNV_47	0.0288766801932	0.0662983425414	0.124627654299	1	1	0.726538	3	2	0.273462
1	sample_2	47	SNV_48	0.246435177635	0.326732673267	0.414640062277	1	1	0.992062	3	3	0.00793772
1	sample_2	48	SNV_49	0.359738297523	0.44776119403	0.538291071766	1	1	1
1	sample_2	49	SNV_50	0.503007431445	0.592233009709	0.677378149942	1	1	0.534763	3	1	0.465237
